OG0000082	4	2	9	6	6	2
OG0000083	4	2	10	6	6	4
OG0000084	4	2	12	8	10	4
OG0000085	4	3	17	10	9	3
OG0000086	4	2	9	8	6	3
OG0000087	2	1	3	2	2	0
OG0000088	3	2	10	11	7	7
OG0000089	3	2	7	3	3	2
OG0000090	3	2	10	6	5	4
OG0000091	1	1	3	4	2	1
OG0000092	3	3	15	9	6	5
OG0000093	1	1	8	4	6	2
OG0000094	2	2	6	5	4	2
OG0000095	3	3	8	12	9	2
OG0000096	3	5	11	10	7	2
OG0000097	3	1	10	6	9	5
OG0000098	2	2	6	4	3	2
OG0000099	2	2	4	4	2	0
OG0000100	4	5	15	8	10	3
OG0000101	2	2	14	7	7	3
OG0000102	6	1	15	7	10	4
OG0000103	2	3	9	8	4	3
OG0000104	3	2	12	5	2	3
OG0000105	4	4	9	7	5	2
OG0000106	2	1	13	8	6	1
OG0000107	2	2	5	5	2	2
OG0000108	1	1	5	4	4	4
OG0000109	4	2	7	8	6	2
OG0000110	2	2	9	4	4	1
OG0000111	2	3	9	9	6	2
OG0000112	5	1	15	7	7	3
OG0000113	1	1	4	3	3	2
OG0000114	1	2	9	5	3	2
OG0000115	1	0	8	4	3	2
OG0000116	3	3	11	9	9	4
OG0000117	2	2	6	4	2	2
OG0000118	1	1	3	3	2	1
OG0000119	2	2	7	5	4	2
OG0000120	1	2	5	4	4	2
OG0000121	2	4	9	6	3	1
OG0000122	3	2	7	9	3	1
OG0000123	3	2	9	6	5	3
OG0000124	4	1	9	9	6	1
OG0000125	2	0	24	4	9	6
OG0000126	5	5	15	9	10	3
OG0000127	3	4	11	7	6	2
OG0000128	1	2	7	6	5	1
OG0000129	2	2	5	4	3	1
OG0000130	1	2	3	3	2	1
OG0000131	3	2	8	6	4	2
OG0000132	4	4	10	6	5	0
OG0000133	2	1	7	5	5	1
OG0000134	4	2	12	6	6	3
OG0000135	2	2	8	5	6	4
OG0000136	2	1	3	3	2	1
OG0000137	2	1	5	2	4	3
OG0000138	3	2	11	5	4	3
OG0000139	1	2	6	7	3	1
OG0000140	1	2	8	5	4	3
OG0000141	1	1	3	4	2	1
OG0000142	3	4	9	5	3	1
OG0000143	4	3	9	6	6	1
OG0000144	2	5	14	9	6	4
OG0000145	5	5	7	7	3	2
OG0000146	1	1	5	4	3	1
OG0000147	3	3	8	6	4	1
OG0000148	1	1	3	3	2	1
OG0000149	4	4	10	6	7	4
OG0000150	3	3	6	7	4	1
OG0000151	1	3	8	9	6	3
OG0000152	1	1	3	3	2	1
OG0000153	1	0	6	9	5	4
OG0000154	2	2	6	6	5	2
OG0000155	1	1	5	2	3	1
OG0000156	1	3	3	3	2	1
OG0000157	2	5	11	7	4	4
OG0000158	2	1	5	5	4	3
OG0000159	3	1	10	7	7	2
OG0000160	3	2	4	3	3	0
OG0000161	6	1	10	8	6	4
OG0000162	1	1	3	2	2	1
OG0000163	2	2	11	7	7	2
OG0000164	1	1	3	4	2	1
OG0000165	2	1	7	7	4	2
OG0000166	2	2	4	11	2	2
OG0000167	2	1	3	2	3	1
OG0000168	3	3	12	2	5	4
OG0000169	2	1	4	2	2	1
OG0000170	3	2	14	3	8	3
OG0000171	4	4	12	10	8	2
OG0000172	2	1	6	6	5	2
OG0000173	1	1	4	4	5	1
OG0000174	1	1	3	5	2	1
OG0000175	1	1	5	3	3	2
OG0000176	1	2	6	4	3	1
OG0000177	1	2	7	4	6	3
OG0000178	1	1	3	2	2	1
OG0000179	1	1	3	2	2	1
OG0000180	1	2	3	3	2	1
OG0000181	1	1	10	4	2	3
OG0000182	3	5	5	6	4	0
OG0000183	1	1	4	3	3	1
OG0000184	2	3	6	8	5	4
OG0000185	3	4	12	8	7	5
OG0000186	1	1	2	2	2	1
OG0000187	3	1	13	6	4	4
OG0000188	1	1	8	2	3	1
OG0000189	2	2	6	6	4	3
OG0000190	1	3	7	8	3	3
OG0000191	1	1	7	3	3	2
OG0000192	1	2	8	5	4	2
OG0000193	3	4	6	9	4	1
OG0000194	1	1	3	2	2	0
OG0000195	1	1	4	5	2	0
OG0000196	2	1	3	5	2	1
OG0000197	1	2	5	3	2	1
OG0000198	2	1	7	3	4	1
OG0000199	1	2	3	4	2	1
OG0000200	1	1	3	2	2	2
OG0000201	2	1	8	9	5	3
OG0000202	3	3	9	6	4	1
OG0000203	3	0	8	6	6	2
OG0000204	3	2	9	6	6	4
OG0000205	2	2	4	5	3	1
OG0000206	2	2	11	2	4	2
OG0000207	2	3	7	7	3	3
OG0000208	2	2	8	4	7	3
OG0000209	2	3	10	6	8	2
OG0000210	3	2	6	5	2	1
OG0000211	2	2	5	5	5	2
OG0000212	2	1	6	5	4	2
OG0000213	2	1	9	5	5	3
OG0000214	2	1	7	6	4	3
OG0000215	3	2	9	10	4	2
OG0000216	2	1	7	4	8	4
OG0000217	2	3	10	5	3	4
OG0000218	2	1	6	4	3	1
OG0000219	2	1	5	2	3	1
OG0000220	3	2	7	4	2	2
OG0000221	2	0	7	4	4	2
OG0000222	3	1	8	5	5	3
OG0000223	3	0	6	6	3	2
OG0000224	2	2	6	5	4	2
OG0000225	3	2	7	4	4	2
OG0000226	2	2	6	4	4	2
OG0000227	1	1	4	2	3	0
OG0000228	3	3	8	6	5	4
OG0000229	1	2	3	3	3	1
OG0000230	2	1	6	4	4	1
OG0000231	3	2	8	10	6	4
OG0000232	2	2	9	3	4	3
OG0000233	1	1	3	2	2	0
OG0000234	4	3	3	9	7	3
OG0000235	1	1	3	4	2	2
OG0000236	2	1	6	6	4	3
OG0000237	2	0	3	2	4	1
OG0000238	2	2	3	2	2	1
OG0000239	1	1	5	2	3	0
OG0000240	3	1	5	5	3	1
OG0000241	2	0	11	12	4	2
OG0000242	1	2	3	5	2	1
OG0000243	1	0	3	2	2	1
OG0000244	1	2	6	5	4	1
OG0000245	1	0	4	3	2	2
OG0000246	2	2	7	6	4	3
OG0000247	1	1	8	2	5	1
OG0000248	2	4	10	6	4	2
OG0000249	1	1	3	2	2	1
OG0000250	2	2	9	6	5	1
OG0000251	0	3	2	2	2	2
OG0000252	2	2	8	4	5	3
OG0000253	3	1	14	2	9	3
OG0000254	2	1	5	6	4	2
OG0000255	1	1	9	7	5	1
OG0000256	1	1	5	4	2	3
OG0000257	2	0	3	6	4	1
OG0000258	2	1	6	6	4	1
OG0000259	3	3	8	4	4	1
OG0000260	3	2	8	6	5	3
OG0000261	2	2	6	3	4	2
OG0000262	1	1	4	3	3	1
OG0000263	2	2	7	2	2	1
OG0000264	3	1	8	4	6	4
OG0000265	1	1	3	2	2	1
OG0000266	2	2	6	7	4	2
OG0000267	1	1	3	2	2	1
OG0000268	2	1	3	2	2	1
OG0000269	2	4	5	6	3	2
OG0000270	2	0	5	4	4	0
OG0000271	2	2	7	5	6	2
OG0000272	3	2	7	4	4	2
OG0000273	3	3	6	3	2	2
OG0000274	2	2	6	3	4	2
OG0000275	1	0	5	1	3	2
OG0000276	1	1	3	4	2	1
OG0000277	4	1	14	6	6	3
OG0000278	2	2	4	3	2	2
OG0000279	1	2	3	2	2	1
OG0000280	1	2	8	4	4	2
OG0000281	1	1	8	7	3	4
OG0000282	1	1	3	2	2	2
OG0000283	3	1	9	9	4	3
OG0000284	4	4	6	7	5	2
OG0000285	2	3	6	3	5	1
OG0000286	1	1	5	2	4	0
OG0000287	2	2	6	6	4	1
OG0000288	2	2	6	4	4	2
OG0000289	3	2	6	4	4	2
OG0000290	3	1	9	8	3	1
OG0000291	2	1	9	3	4	3
OG0000292	2	2	6	5	5	2
OG0000293	1	1	3	3	2	1
OG0000294	2	0	6	4	4	2
OG0000295	4	0	5	7	2	5
OG0000296	2	1	5	3	4	3
OG0000297	2	1	6	5	2	1
OG0000298	1	1	4	4	2	1
OG0000299	3	2	9	6	5	1
OG0000300	4	1	8	4	7	4
OG0000301	2	2	5	4	5	3
OG0000302	3	2	7	6	5	3
OG0000303	1	0	4	3	3	1
OG0000304	1	1	6	4	3	3
OG0000305	4	2	5	4	3	1
OG0000306	2	1	5	7	5	1
OG0000307	1	1	3	0	2	2
OG0000308	1	1	3	2	2	0
OG0000309	2	2	6	4	5	2
OG0000310	2	1	6	3	3	1
OG0000311	1	1	3	2	2	1
OG0000312	1	1	4	3	3	1
OG0000313	1	1	3	3	2	1
OG0000314	2	1	4	3	2	1
OG0000315	2	3	7	4	4	1
OG0000316	1	1	3	2	2	1
OG0000317	2	2	6	4	6	3
OG0000318	2	2	5	6	4	2
OG0000319	2	1	9	6	3	0
OG0000320	2	1	5	4	1	3
OG0000321	1	1	8	10	6	4
OG0000322	3	0	6	3	4	2
OG0000323	1	3	9	4	6	3
OG0000324	1	2	3	2	3	3
OG0000325	1	1	6	6	4	2
OG0000326	1	2	3	3	2	1
OG0000327	3	1	11	4	6	3
OG0000328	1	2	6	6	4	0
OG0000329	1	1	4	3	4	1
OG0000330	2	2	6	3	4	2
OG0000331	2	3	9	4	4	4
OG0000332	1	1	3	3	2	2
OG0000333	2	3	6	4	4	1
OG0000334	1	3	5	4	3	3
OG0000335	1	1	3	2	2	2
OG0000336	1	1	3	2	3	1
OG0000337	1	1	3	2	2	1
OG0000338	3	1	9	1	3	0
OG0000339	3	1	8	6	7	2
OG0000340	2	1	3	1	2	1
OG0000341	1	1	6	3	2	2
OG0000342	2	2	6	5	4	2
OG0000343	2	1	7	5	4	1
OG0000344	2	1	4	1	4	3
OG0000345	2	1	6	4	3	1
OG0000346	1	1	3	3	2	1
OG0000347	3	1	4	3	3	2
OG0000348	1	1	4	3	2	2
OG0000349	1	1	5	4	3	2
OG0000350	1	1	3	2	2	0
OG0000351	2	4	9	6	4	2
OG0000352	1	2	3	4	2	0
OG0000353	1	1	3	2	2	1
OG0000354	1	1	3	5	2	1
OG0000355	2	0	6	6	6	3
OG0000356	1	5	9	4	3	2
OG0000357	2	2	7	6	2	2
OG0000358	2	0	3	3	3	1
OG0000359	2	3	6	6	4	1
OG0000360	2	3	5	5	2	1
OG0000361	3	2	6	5	4	2
OG0000362	3	4	9	5	6	3
OG0000363	3	3	9	6	6	3
OG0000364	3	2	7	6	4	1
OG0000365	3	4	7	4	2	3
OG0000366	1	1	3	2	2	1
OG0000367	1	2	3	2	2	1
OG0000368	1	0	3	2	2	0
OG0000369	1	1	5	3	3	1
OG0000370	1	1	3	4	3	2
OG0000371	2	3	6	4	4	2
OG0000372	3	2	9	6	6	3
OG0000373	2	2	9	6	4	1
OG0000374	1	3	3	5	2	2
OG0000375	3	1	9	3	3	0
OG0000376	2	1	10	2	4	1
OG0000377	1	1	6	6	3	1
OG0000378	1	2	6	2	5	3
OG0000379	2	2	7	4	4	1
OG0000380	2	3	8	5	3	2
OG0000381	2	2	6	4	3	1
OG0000382	2	1	6	4	3	2
OG0000383	2	3	5	6	3	2
OG0000384	1	2	3	2	2	1
OG0000385	1	1	3	2	2	1
OG0000386	1	1	4	4	2	2
OG0000387	4	1	8	3	3	2
OG0000388	2	1	4	2	2	1
OG0000389	2	0	5	4	1	2
OG0000390	3	2	9	7	6	2
OG0000391	1	1	3	3	2	2
OG0000392	1	1	3	2	1	2
OG0000393	2	1	8	5	7	0
OG0000394	2	1	6	4	4	3
OG0000395	3	3	9	5	6	3
OG0000396	1	1	4	4	4	1
OG0000397	3	3	9	6	6	2
OG0000398	2	1	5	4	4	2
OG0000399	3	1	4	5	1	1
OG0000400	3	3	6	6	5	3
OG0000401	3	3	9	6	6	2
OG0000402	2	2	4	1	2	2
OG0000403	1	0	3	4	2	2
OG0000404	3	1	11	4	6	3
OG0000405	3	2	7	5	4	1
OG0000406	1	0	5	5	4	2
OG0000407	3	1	6	1	5	1
OG0000408	3	3	9	5	6	3
OG0000409	1	1	3	2	2	1
OG0000410	3	3	10	7	3	3
OG0000411	2	1	6	4	4	2
OG0000412	1	1	8	5	3	2
OG0000413	1	2	3	2	2	1
OG0000414	2	0	9	3	8	2
OG0000415	2	2	6	4	4	2
OG0000416	4	3	8	3	3	2
OG0000417	2	3	7	3	2	2
OG0000418	1	1	4	2	2	1
OG0000419	1	3	6	4	3	2
OG0000420	1	1	5	4	4	2
OG0000421	2	3	7	4	5	3
OG0000422	1	1	3	3	2	1
OG0000423	2	2	5	2	2	1
OG0000424	3	2	8	6	4	1
OG0000425	3	1	9	7	6	2
OG0000426	1	1	3	2	2	0
OG0000427	1	1	3	2	2	1
OG0000428	1	2	3	3	2	1
OG0000429	1	1	3	3	2	0
OG0000430	3	4	5	4	3	2
OG0000431	1	0	6	6	5	3
OG0000432	2	2	6	5	3	2
OG0000433	1	1	3	2	2	1
OG0000434	2	1	6	5	3	1
OG0000435	2	1	9	7	4	1
OG0000436	1	1	3	2	2	1
OG0000437	1	1	3	4	2	1
OG0000438	3	3	9	6	5	2
OG0000439	1	1	4	3	2	1
OG0000440	1	0	4	4	2	0
OG0000441	2	4	8	6	3	2
OG0000442	3	2	14	3	5	1
OG0000443	2	2	3	3	3	1
OG0000444	1	1	4	4	2	2
OG0000445	3	0	9	5	7	3
OG0000446	2	1	5	3	2	0
OG0000447	1	1	3	2	2	0
OG0000448	2	2	6	4	4	2
OG0000449	3	3	8	6	5	1
OG0000450	1	1	4	4	2	2
OG0000451	3	3	9	6	6	1
OG0000452	2	2	5	3	2	1
OG0000453	1	0	3	2	2	1
OG0000454	2	1	4	3	2	3
OG0000455	5	1	6	8	2	3
OG0000456	1	1	3	2	2	1
OG0000457	2	1	6	5	4	2
OG0000458	1	1	5	3	2	1
OG0000459	2	1	5	4	3	2
OG0000460	2	1	7	2	5	2
OG0000461	2	2	7	5	4	1
OG0000462	2	1	6	4	4	2
OG0000463	1	2	3	2	2	1
OG0000464	2	1	5	4	3	1
OG0000465	1	1	3	2	2	2
OG0000466	1	0	6	4	3	2
OG0000467	1	2	4	5	4	1
OG0000468	3	2	9	6	5	2
OG0000469	1	1	3	2	3	1
OG0000470	1	2	3	2	2	1
OG0000471	1	1	3	2	2	1
OG0000472	1	0	5	6	2	1
OG0000473	3	0	5	4	5	1
OG0000474	2	0	7	6	5	2
OG0000475	2	2	7	2	5	1
OG0000476	2	2	6	4	4	3
OG0000477	3	3	8	4	6	2
OG0000478	2	1	6	4	4	2
OG0000479	2	2	6	4	4	2
OG0000480	3	1	7	4	3	1
OG0000481	1	2	4	3	3	2
OG0000482	1	2	5	5	3	3
OG0000483	1	1	3	3	3	0
OG0000484	1	1	4	3	3	1
OG0000485	2	1	3	3	2	2
OG0000486	1	1	3	2	2	1
OG0000487	1	1	3	2	2	1
OG0000488	1	1	3	2	2	1
OG0000489	2	2	3	3	2	1
OG0000490	1	1	3	2	2	0
OG0000491	1	1	5	5	3	1
OG0000492	1	2	3	2	1	1
OG0000493	2	1	5	3	3	1
OG0000494	1	2	6	4	4	1
OG0000495	1	0	5	4	2	1
OG0000496	1	0	3	2	2	2
OG0000497	2	2	4	4	3	1
OG0000498	1	1	4	2	3	2
OG0000499	3	3	3	1	2	1
OG0000500	2	2	6	3	4	2
OG0000501	2	2	6	4	4	2
OG0000502	1	1	4	2	2	0
OG0000503	2	1	3	3	2	2
OG0000504	1	1	3	2	2	1
OG0000505	1	1	3	2	2	2
OG0000506	3	1	6	7	5	5
OG0000507	1	1	3	2	2	1
OG0000508	2	2	8	4	7	3
OG0000509	2	1	5	3	3	2
OG0000510	1	1	6	4	5	1
OG0000511	2	1	5	4	3	1
OG0000512	2	2	3	3	2	1
OG0000513	1	1	3	2	2	1
OG0000514	1	2	3	4	4	1
OG0000515	3	2	5	4	3	2
OG0000516	1	2	6	6	4	1
OG0000517	2	2	6	5	3	3
OG0000518	2	1	7	2	2	0
OG0000519	1	1	6	6	5	1
OG0000520	1	0	3	4	3	2
OG0000521	1	1	5	3	3	1
OG0000522	1	1	3	3	2	1
OG0000523	2	1	6	3	4	2
OG0000524	1	1	3	2	2	1
OG0000525	1	1	3	3	2	1
OG0000526	1	1	3	2	2	2
OG0000527	3	2	6	3	4	2
OG0000528	2	2	6	4	4	1
OG0000529	1	1	3	2	2	1
OG0000530	2	4	6	4	4	2
OG0000531	2	2	7	4	4	3
OG0000532	2	0	3	4	3	1
OG0000533	2	1	4	2	3	1
OG0000534	0	2	6	5	8	0
OG0000535	2	0	6	2	4	2
OG0000536	1	1	3	2	2	2
OG0000537	2	2	6	4	2	2
OG0000538	1	1	3	2	2	1
OG0000539	1	1	3	3	2	1
OG0000540	2	1	4	3	3	3
OG0000541	2	2	6	2	5	2
OG0000542	1	2	6	4	3	0
OG0000543	1	2	3	5	4	2
OG0000544	1	1	3	2	2	1
OG0000545	2	2	6	4	3	1
OG0000546	1	1	5	3	2	2
OG0000547	2	2	6	6	4	2
OG0000548	4	3	5	7	5	2
OG0000549	3	1	6	4	5	2
OG0000550	3	1	5	3	5	3
OG0000551	1	1	3	4	2	3
OG0000552	3	2	4	4	2	1
OG0000553	1	1	5	5	6	3
OG0000554	1	0	3	2	2	1
OG0000555	2	2	6	4	4	2
OG0000556	2	2	5	6	3	1
OG0000557	3	3	8	5	5	2
OG0000558	2	2	6	6	5	1
OG0000559	2	1	5	2	1	2
OG0000560	1	1	4	2	2	1
OG0000561	1	1	3	2	2	1
OG0000562	1	1	3	5	9	1
OG0000563	2	2	7	4	2	2
OG0000564	2	2	6	3	4	1
OG0000565	2	1	7	7	4	3
OG0000566	2	1	5	2	2	1
OG0000567	2	1	6	4	2	1
OG0000568	1	1	3	2	2	1
OG0000569	1	2	4	4	3	1
OG0000570	2	1	6	4	4	1
OG0000571	2	1	5	2	2	2
OG0000572	2	1	6	4	4	1
OG0000573	1	1	3	2	2	1
OG0000574	2	0	3	4	3	1
OG0000575	2	1	8	4	4	2
OG0000576	3	0	7	5	7	0
OG0000577	1	1	2	3	2	1
OG0000578	1	1	3	2	2	1
OG0000579	3	2	9	4	4	3
OG0000580	2	1	5	5	4	2
OG0000581	3	1	7	3	3	2
OG0000582	1	1	3	3	2	1
OG0000583	1	1	3	4	2	1
OG0000584	1	1	3	2	2	1
OG0000585	2	1	6	4	2	3
OG0000586	2	1	5	6	3	2
OG0000587	0	2	3	3	2	2
OG0000588	1	1	3	3	2	1
OG0000589	1	2	3	2	2	1
OG0000590	2	2	6	4	4	2
OG0000591	1	2	5	4	2	1
OG0000592	1	1	5	3	3	3
OG0000593	1	1	3	3	2	2
OG0000594	2	1	4	4	3	3
OG0000595	2	1	5	4	3	1
OG0000596	3	1	6	5	3	2
OG0000597	2	1	6	4	4	1
OG0000598	1	2	5	3	3	0
OG0000599	1	3	6	4	2	0
OG0000600	2	3	8	6	5	1
OG0000601	1	2	4	2	3	1
OG0000602	2	1	4	4	3	2
OG0000603	1	1	4	3	2	3
OG0000604	2	2	3	2	2	1
OG0000605	1	2	3	3	2	2
OG0000606	1	1	3	2	2	1
OG0000607	1	1	3	3	2	2
OG0000608	1	1	3	3	2	1
OG0000609	1	1	3	2	2	1
OG0000610	1	1	3	2	1	1
OG0000611	1	1	3	3	2	1
OG0000612	1	1	3	2	2	1
OG0000613	1	1	3	3	2	2
OG0000614	1	1	4	4	3	2
OG0000615	2	1	5	4	3	2
OG0000616	3	2	8	5	5	2
OG0000617	1	2	3	2	3	1
OG0000618	2	1	6	3	3	2
OG0000619	1	1	3	2	2	1
OG0000620	1	1	3	3	2	1
OG0000621	3	0	8	4	5	2
OG0000622	2	2	4	4	3	2
OG0000623	1	2	6	6	5	2
OG0000624	2	2	4	2	3	1
OG0000625	1	1	5	3	3	0
OG0000626	2	1	5	2	3	1
OG0000627	1	2	3	2	2	1
OG0000628	1	1	3	2	2	2
OG0000629	1	1	5	3	2	0
OG0000630	1	2	4	3	3	1
OG0000631	2	1	6	5	4	1
OG0000632	2	0	6	3	5	1
OG0000633	0	0	6	3	3	2
OG0000634	1	0	3	2	2	2
OG0000635	1	1	3	2	2	1
OG0000636	2	2	8	4	6	2
OG0000637	1	1	3	2	2	1
OG0000638	2	3	9	3	6	1
OG0000639	1	1	5	3	3	2
OG0000640	2	1	3	2	2	1
OG0000641	2	1	6	4	2	1
OG0000642	1	2	3	3	2	0
OG0000643	1	1	3	2	2	0
OG0000644	1	1	3	2	2	1
OG0000645	1	1	3	2	2	0
OG0000646	1	2	6	4	4	2
OG0000647	2	2	6	4	2	4
OG0000648	1	1	3	2	3	1
OG0000649	1	1	3	2	2	1
OG0000650	1	1	4	5	3	2
OG0000651	1	1	3	3	2	1
OG0000652	2	1	6	7	2	2
OG0000653	1	1	3	2	2	1
OG0000654	3	2	6	5	4	2
OG0000655	1	1	3	2	2	1
OG0000656	1	1	3	2	2	1
OG0000657	3	2	7	5	4	1
OG0000658	1	1	3	4	2	1
OG0000659	1	1	3	2	2	0
OG0000660	2	3	6	3	3	2
OG0000661	1	1	4	2	3	2
OG0000662	2	1	4	3	3	1
OG0000663	2	2	7	4	3	2
OG0000664	3	3	8	6	3	1
OG0000665	1	2	3	4	2	1
OG0000666	1	0	3	3	2	2
OG0000667	3	2	7	4	4	3
OG0000668	2	3	6	4	4	2
OG0000669	1	1	3	3	2	0
OG0000670	2	1	5	4	4	1
OG0000671	1	1	3	3	2	1
OG0000672	2	2	5	4	5	2
OG0000673	1	1	3	2	2	0
OG0000674	2	1	4	5	3	3
OG0000675	2	1	6	6	3	3
OG0000676	2	2	7	5	3	3
OG0000677	1	2	4	3	4	2
OG0000678	1	1	3	3	2	1
OG0000679	3	1	7	2	3	3
OG0000680	1	0	3	2	2	1
OG0000681	3	1	8	1	4	3
OG0000682	2	3	8	5	5	1
OG0000683	2	2	4	2	2	1
OG0000684	2	1	4	3	2	1
OG0000685	2	0	6	4	4	1
OG0000686	2	2	6	5	4	0
OG0000687	1	0	4	3	2	0
OG0000688	3	2	5	4	2	1
OG0000689	1	0	3	4	2	0
OG0000690	2	0	4	6	2	1
OG0000691	2	2	6	4	6	1
OG0000692	1	1	3	2	2	1
OG0000693	2	2	6	4	4	1
OG0000694	1	1	3	2	2	1
OG0000695	1	1	4	2	4	1
OG0000696	1	2	3	3	2	0
OG0000697	1	1	3	2	1	1
OG0000698	1	1	3	2	2	1
OG0000699	0	1	5	4	4	1
OG0000700	2	1	3	3	2	1
OG0000701	1	1	3	4	2	1
OG0000702	2	1	5	3	3	2
OG0000703	1	1	3	4	2	1
OG0000704	2	1	7	3	4	1
OG0000705	1	1	3	2	2	2
OG0000706	1	0	6	4	3	3
OG0000707	1	2	5	3	3	1
OG0000708	1	0	7	2	5	3
OG0000709	1	3	6	4	4	4
OG0000710	3	3	4	3	2	2
OG0000711	2	1	5	4	3	2
OG0000712	2	2	6	2	2	2
OG0000713	2	3	5	6	4	3
OG0000714	3	1	5	3	2	2
OG0000715	1	1	3	2	2	1
OG0000716	4	1	5	4	2	1
OG0000717	1	1	4	2	2	1
OG0000718	1	1	3	2	2	1
OG0000719	1	1	3	3	3	2
OG0000720	2	1	5	4	2	2
OG0000721	2	2	5	5	4	1
OG0000722	1	0	4	4	2	2
OG0000723	1	0	4	2	2	0
OG0000724	2	1	3	4	2	2
OG0000725	1	1	3	3	2	2
OG0000726	2	1	5	3	3	1
OG0000727	1	2	6	4	4	1
OG0000728	1	1	4	3	3	1
OG0000729	2	2	6	6	4	1
OG0000730	1	1	5	3	4	1
OG0000731	2	1	4	3	2	1
OG0000732	1	0	3	4	2	1
OG0000733	1	0	3	2	2	1
OG0000734	2	2	6	4	3	2
OG0000735	1	1	3	2	2	1
OG0000736	1	2	3	3	3	1
OG0000737	2	1	6	5	4	2
OG0000738	2	0	5	3	4	1
OG0000739	2	2	8	5	4	2
OG0000740	1	1	4	2	1	1
OG0000741	2	1	3	3	2	1
OG0000742	1	1	4	2	3	2
OG0000743	2	2	6	4	2	2
OG0000744	2	1	7	6	4	1
OG0000745	1	1	3	2	2	1
OG0000746	1	1	3	2	2	1
OG0000747	2	1	4	2	2	1
OG0000748	2	2	4	4	5	2
OG0000749	1	3	2	3	2	2
OG0000750	1	1	3	2	2	1
OG0000751	2	3	7	3	2	2
OG0000752	2	2	9	4	4	2
OG0000753	2	2	3	4	2	2
OG0000754	2	1	6	3	4	1
OG0000755	1	1	7	2	4	2
OG0000756	1	1	4	2	2	1
OG0000757	1	0	3	2	2	1
OG0000758	1	1	3	2	1	1
OG0000759	2	1	7	4	4	2
OG0000760	3	1	6	3	5	1
OG0000761	1	1	6	4	4	1
OG0000762	1	1	3	2	2	1
OG0000763	1	1	6	3	4	1
OG0000764	2	2	6	5	4	2
OG0000765	3	1	8	2	5	2
OG0000766	1	2	3	3	4	1
OG0000767	1	1	3	3	3	1
OG0000768	1	2	3	4	2	1
OG0000769	3	2	6	5	3	2
OG0000770	1	1	3	2	2	1
OG0000771	1	1	5	4	6	2
OG0000772	1	1	3	2	2	1
OG0000773	1	1	6	4	4	3
OG0000774	2	1	5	1	4	2
OG0000775	2	1	4	4	2	2
OG0000776	3	2	7	2	5	1
