OG0000318	1	2	3	3	4
OG0000319	3	2	1	4	3
OG0000320	4	1	2	3	3
OG0000321	3	2	3	3	2
OG0000322	2	3	2	3	3
OG0000323	3	1	3	3	3
OG0000324	3	2	2	2	4
OG0000325	2	3	3	3	2
OG0000326	4	2	3	1	3
OG0000327	2	2	4	3	2
OG0000328	3	3	3	3	1
OG0000329	1	2	5	3	2
OG0000330	3	2	3	3	2
OG0000331	3	3	3	3	1
OG0000332	3	2	3	3	2
OG0000333	3	3	3	3	1
OG0000334	2	1	4	4	2
OG0000335	3	3	3	3	1
OG0000336	2	3	3	3	2
OG0000337	1	1	4	4	3
OG0000338	5	2	1	2	3
OG0000339	2	3	3	3	2
OG0000340	1	2	3	5	2
OG0000341	3	2	3	2	3
OG0000342	3	2	3	2	3
OG0000343	3	2	3	2	3
OG0000344	4	2	2	5	0
OG0000345	3	1	4	1	4
OG0000346	3	3	3	3	1
OG0000347	3	3	3	3	1
OG0000348	5	2	1	3	2
OG0000349	4	2	3	2	2
OG0000350	1	1	3	3	5
OG0000351	3	3	4	2	1
OG0000352	4	2	2	3	2
OG0000353	1	6	2	3	1
OG0000354	1	5	2	2	3
OG0000355	1	1	3	3	5
OG0000356	3	3	3	3	1
OG0000357	1	4	3	1	4
OG0000358	2	2	2	4	3
OG0000359	3	1	2	2	5
OG0000360	1	3	2	3	4
OG0000361	5	3	2	1	2
OG0000362	1	2	2	4	4
OG0000363	1	2	4	3	3
OG0000364	2	0	3	3	5
OG0000365	0	0	5	4	4
OG0000366	3	0	3	4	3
OG0000367	9	0	0	0	4
OG0000368	0	0	2	0	11
OG0000369	0	0	0	0	13
OG0000370	2	5	1	2	2
OG0000371	1	3	3	3	2
OG0000372	1	2	1	3	5
OG0000373	3	2	2	1	4
OG0000374	4	2	2	2	2
OG0000375	3	3	3	3	0
OG0000376	1	1	8	1	1
OG0000377	5	1	2	2	2
OG0000378	3	3	2	2	2
OG0000379	1	2	3	3	3
OG0000380	2	4	2	3	1
OG0000381	4	2	2	1	3
OG0000382	3	2	2	2	3
OG0000383	3	2	4	2	1
OG0000384	3	2	2	3	2
OG0000385	3	3	3	2	1
OG0000386	2	3	1	4	2
OG0000387	1	1	3	6	1
OG0000388	2	3	2	3	2
OG0000389	3	3	2	3	1
OG0000390	2	3	1	3	3
OG0000391	3	2	2	2	3
OG0000392	5	1	3	1	2
OG0000393	2	3	2	2	3
OG0000394	2	1	3	3	3
OG0000395	3	3	2	3	1
OG0000396	1	3	1	4	3
OG0000397	3	3	2	3	1
OG0000398	2	2	2	2	4
OG0000399	3	2	3	3	1
OG0000400	3	2	3	3	1
OG0000401	2	1	2	3	4
OG0000402	3	3	3	1	2
OG0000403	2	2	3	4	1
OG0000404	3	3	2	2	2
OG0000405	1	1	3	2	5
OG0000406	3	1	2	2	4
OG0000407	2	4	2	3	1
OG0000408	2	2	3	2	3
OG0000409	4	1	3	2	2
OG0000410	0	3	3	3	3
OG0000411	0	3	3	3	3
OG0000412	3	2	3	2	2
OG0000413	3	3	2	2	2
OG0000414	6	1	2	3	0
OG0000415	1	1	5	4	1
OG0000416	3	3	3	2	1
OG0000417	3	4	2	2	1
OG0000418	1	1	7	1	2
OG0000419	2	2	1	4	3
OG0000420	3	2	3	1	3
OG0000421	1	3	3	2	3
OG0000422	2	3	3	1	3
OG0000423	3	2	3	2	2
OG0000424	2	3	4	3	0
OG0000425	2	2	3	2	3
OG0000426	3	2	3	1	3
OG0000427	2	2	3	3	2
OG0000428	1	2	6	2	1
OG0000429	0	12	0	0	0
OG0000430	1	2	4	3	2
OG0000431	2	2	3	4	1
OG0000432	2	2	3	3	2
OG0000433	3	4	0	3	2
OG0000434	2	2	1	5	2
OG0000435	2	2	3	2	3
OG0000436	3	3	1	2	3
OG0000437	2	3	2	3	2
OG0000438	3	3	2	2	2
OG0000439	2	1	2	3	4
OG0000440	3	2	3	1	3
OG0000441	2	3	2	3	2
OG0000442	2	4	2	2	2
OG0000443	3	2	4	2	1
OG0000444	2	1	7	1	1
OG0000445	0	0	0	12	0
OG0000446	5	0	1	1	5
OG0000447	4	0	2	2	4
OG0000448	3	0	4	1	4
OG0000449	3	0	0	0	9
OG0000450	0	0	12	0	0
OG0000451	0	0	12	0	0
OG0000452	0	0	12	0	0
OG0000453	3	2	3	1	2
OG0000454	3	1	2	4	1
OG0000455	3	2	2	1	3
OG0000456	2	1	3	3	2
OG0000457	3	3	2	2	1
OG0000458	2	2	4	2	1
OG0000459	2	2	3	2	2
OG0000460	0	2	3	1	5
OG0000461	4	1	5	1	0
OG0000462	3	2	4	1	1
OG0000463	3	3	2	2	1
OG0000464	3	1	2	3	2
OG0000465	1	3	4	2	1
OG0000466	1	2	4	3	1
OG0000467	3	1	2	2	3
OG0000468	3	1	1	3	3
OG0000469	2	2	2	2	3
OG0000470	2	2	2	2	3
OG0000471	2	2	3	3	1
OG0000472	2	2	2	2	3
OG0000473	3	2	2	2	2
OG0000474	6	2	1	1	1
OG0000475	4	3	2	1	1
OG0000476	4	3	2	2	0
OG0000477	2	3	2	2	2
OG0000478	1	3	1	2	4
OG0000479	2	3	2	3	1
OG0000480	1	2	3	1	4
OG0000481	2	2	2	4	1
OG0000482	2	1	4	2	2
OG0000483	2	3	2	2	2
OG0000484	2	1	1	2	5
OG0000485	2	2	1	4	2
OG0000486	0	2	2	1	6
OG0000487	0	2	3	3	3
OG0000488	2	2	3	2	2
OG0000489	2	2	2	3	2
OG0000490	3	3	2	2	1
OG0000491	3	2	3	2	1
OG0000492	2	2	1	2	4
OG0000493	2	2	3	3	1
OG0000494	2	1	2	4	2
OG0000495	2	2	2	2	3
OG0000496	4	3	1	1	2
OG0000497	1	3	3	3	1
OG0000498	2	2	2	3	2
OG0000499	2	2	1	2	4
OG0000500	2	1	1	1	6
OG0000501	3	2	2	2	2
OG0000502	3	4	2	2	0
OG0000503	3	3	2	2	1
OG0000504	1	3	2	2	3
OG0000505	3	2	3	1	2
OG0000506	1	3	3	2	2
OG0000507	2	2	3	1	3
OG0000508	3	2	2	2	2
OG0000509	1	2	1	3	4
OG0000510	4	2	2	3	0
OG0000511	6	1	1	0	3
OG0000512	2	2	2	2	3
OG0000513	1	1	3	3	3
OG0000514	2	2	2	2	3
OG0000515	2	2	2	2	3
OG0000516	3	2	3	1	2
OG0000517	2	2	3	3	1
OG0000518	3	3	2	2	1
OG0000519	3	2	2	1	3
OG0000520	1	1	3	3	3
OG0000521	1	1	3	3	3
OG0000522	1	1	6	1	2
OG0000523	2	2	3	2	2
OG0000524	1	3	4	1	2
OG0000525	2	4	2	1	2
OG0000526	2	1	3	3	2
OG0000527	2	3	1	3	2
OG0000528	2	2	2	2	3
OG0000529	4	1	3	1	2
OG0000530	2	2	2	2	3
OG0000531	1	2	4	3	1
OG0000532	3	3	1	3	1
OG0000533	3	2	1	3	2
OG0000534	1	3	3	3	1
OG0000535	3	2	3	3	0
OG0000536	2	3	2	2	2
OG0000537	1	1	5	0	4
OG0000538	1	2	3	2	3
OG0000539	2	2	2	2	3
OG0000540	3	1	3	1	3
OG0000541	3	1	4	2	1
OG0000542	1	3	2	3	2
OG0000543	2	2	3	2	2
OG0000544	2	2	2	3	2
OG0000545	2	1	2	1	5
OG0000546	2	3	2	2	2
OG0000547	1	2	3	3	2
OG0000548	2	3	2	2	2
OG0000549	2	2	2	2	3
OG0000550	2	2	3	2	2
OG0000551	2	1	3	3	2
OG0000552	1	2	2	2	4
OG0000553	2	2	2	3	2
OG0000554	2	2	3	2	2
OG0000555	1	1	4	4	1
OG0000556	1	2	3	3	2
OG0000557	3	1	3	1	3
OG0000558	2	2	2	1	4
OG0000559	2	3	2	2	2
OG0000560	1	0	3	3	4
OG0000561	3	0	3	3	2
OG0000562	6	0	5	0	0
OG0000563	2	1	2	1	4
OG0000564	7	1	1	0	1
OG0000565	2	2	2	2	2
OG0000566	2	3	2	1	2
OG0000567	3	3	1	2	1
OG0000568	3	1	3	1	2
OG0000569	2	2	2	2	2
OG0000570	2	2	2	1	3
OG0000571	3	3	2	1	1
OG0000572	2	2	2	2	2
OG0000573	2	2	2	2	2
OG0000574	2	2	2	2	2
OG0000575	2	2	4	2	0
OG0000576	3	2	1	1	3
OG0000577	2	2	2	2	2
OG0000578	1	1	3	2	3
OG0000579	2	2	2	2	2
OG0000580	2	2	2	3	1
OG0000581	2	2	2	2	2
OG0000582	2	2	2	2	2
OG0000583	2	2	2	2	2
OG0000584	3	2	2	2	1
OG0000585	2	2	2	2	2
OG0000586	2	2	2	2	2
OG0000587	3	3	2	2	0
OG0000588	2	2	2	2	2
OG0000589	2	2	2	2	2
OG0000590	0	1	5	2	2
OG0000591	2	2	2	2	2
OG0000592	2	2	2	2	2
OG0000593	1	1	2	1	5
OG0000594	2	2	2	2	2
OG0000595	2	1	2	2	3
OG0000596	2	2	2	2	2
OG0000597	2	2	2	2	2
OG0000598	2	2	2	2	2
OG0000599	3	1	2	2	2
OG0000600	2	2	2	2	2
OG0000601	2	2	2	2	2
OG0000602	2	2	2	2	2
OG0000603	2	2	2	2	2
OG0000604	2	2	2	2	2
OG0000605	1	2	2	3	2
OG0000606	2	2	2	2	2
OG0000607	2	2	2	2	2
OG0000608	2	2	2	2	2
OG0000609	2	1	3	2	2
OG0000610	2	2	2	2	2
OG0000611	2	2	2	2	2
OG0000612	2	2	2	2	2
OG0000613	2	2	2	2	2
OG0000614	2	2	2	2	2
OG0000615	2	2	2	2	2
OG0000616	2	2	2	2	2
OG0000617	2	2	2	2	2
OG0000618	2	2	2	2	2
OG0000619	2	2	2	2	2
OG0000620	2	2	2	2	2
OG0000621	2	1	2	3	2
OG0000622	2	2	2	2	2
OG0000623	2	2	2	2	2
OG0000624	2	2	2	1	3
OG0000625	2	2	2	2	2
OG0000626	2	2	2	2	2
OG0000627	2	2	2	2	2
OG0000628	2	2	2	2	2
OG0000629	2	2	2	2	2
OG0000630	2	2	3	1	2
OG0000631	1	2	2	3	2
OG0000632	2	2	1	1	4
OG0000633	2	1	3	1	3
OG0000634	1	3	3	1	2
OG0000635	2	2	2	2	2
OG0000636	2	2	2	2	2
OG0000637	2	2	2	2	2
OG0000638	2	2	2	2	2
OG0000639	2	2	2	2	2
OG0000640	0	2	3	2	3
OG0000641	2	1	3	2	2
OG0000642	1	3	3	2	1
OG0000643	2	2	2	2	2
OG0000644	2	2	2	2	2
OG0000645	2	2	2	2	2
OG0000646	2	2	2	2	2
OG0000647	2	2	2	2	2
OG0000648	2	2	2	2	2
OG0000649	3	1	2	2	2
OG0000650	2	2	2	2	2
OG0000651	2	2	2	2	2
OG0000652	1	2	2	2	3
OG0000653	2	2	2	2	2
OG0000654	2	2	2	2	2
OG0000655	2	2	2	2	2
OG0000656	2	2	2	2	2
OG0000657	2	2	2	2	2
OG0000658	2	2	2	2	2
OG0000659	2	2	1	3	2
OG0000660	2	1	2	2	3
OG0000661	2	2	2	2	2
OG0000662	2	2	2	2	2
OG0000663	1	2	2	2	3
OG0000664	2	2	2	2	2
OG0000665	2	2	2	2	2
OG0000666	2	2	2	2	2
OG0000667	2	2	2	2	2
OG0000668	3	1	2	1	3
OG0000669	2	2	2	2	2
OG0000670	1	3	4	1	1
OG0000671	2	1	1	2	4
OG0000672	2	1	2	2	3
OG0000673	2	2	2	2	2
OG0000674	1	4	1	1	3
OG0000675	2	2	2	2	2
OG0000676	2	1	1	1	5
OG0000677	2	1	2	2	3
OG0000678	2	2	2	2	2
OG0000679	2	2	2	2	2
OG0000680	2	2	2	2	2
OG0000681	2	2	2	2	2
OG0000682	3	1	3	3	0
OG0000683	2	2	2	2	2
OG0000684	2	2	2	2	2
OG0000685	1	3	2	3	1
OG0000686	2	2	2	3	1
OG0000687	2	2	2	2	2
OG0000688	2	2	2	2	2
OG0000689	2	2	2	2	2
OG0000690	2	2	2	2	2
OG0000691	2	2	2	2	2
OG0000692	2	2	2	2	2
OG0000693	2	2	2	2	2
OG0000694	2	2	2	2	2
OG0000695	2	2	2	2	2
OG0000696	2	2	2	2	2
OG0000697	2	2	2	2	2
OG0000698	2	2	2	2	2
OG0000699	2	2	2	2	2
OG0000700	2	2	2	2	2
OG0000701	2	2	2	2	2
OG0000702	2	2	2	2	2
OG0000703	2	2	2	2	2
OG0000704	2	2	2	2	2
OG0000705	1	1	4	3	1
OG0000706	2	2	2	2	2
OG0000707	2	2	2	2	2
OG0000708	2	2	2	2	2
OG0000709	2	2	3	2	1
OG0000710	2	2	2	2	2
OG0000711	2	2	2	2	2
OG0000712	2	2	2	2	2
OG0000713	2	2	2	2	2
OG0000714	2	3	1	1	3
OG0000715	2	2	2	2	2
OG0000716	2	2	2	2	2
OG0000717	1	2	1	3	3
OG0000718	2	2	2	1	3
OG0000719	2	1	4	2	1
OG0000720	2	2	2	2	2
OG0000721	2	2	2	2	2
OG0000722	2	2	2	2	2
OG0000723	2	2	2	2	2
OG0000724	1	1	1	2	5
OG0000725	2	2	2	2	2
OG0000726	1	2	4	1	2
OG0000727	2	2	2	2	2
OG0000728	2	2	2	2	2
OG0000729	2	3	2	3	0
OG0000730	3	3	2	1	1
OG0000731	2	1	3	2	2
OG0000732	2	2	2	2	2
OG0000733	4	3	3	0	0
OG0000734	2	2	2	2	2
OG0000735	2	2	2	2	2
OG0000736	2	2	2	2	2
OG0000737	2	2	2	2	2
OG0000738	2	2	2	2	2
OG0000739	3	2	1	2	2
OG0000740	2	2	2	2	2
OG0000741	2	2	2	2	2
OG0000742	2	3	2	2	1
OG0000743	2	2	2	3	1
OG0000744	2	2	2	2	2
OG0000745	2	2	2	2	2
OG0000746	2	2	2	2	2
OG0000747	2	2	2	2	2
OG0000748	2	2	2	2	2
OG0000749	3	1	2	2	2
OG0000750	2	2	1	4	1
OG0000751	2	2	2	2	2
OG0000752	2	2	2	2	2
OG0000753	2	2	2	2	2
OG0000754	2	2	2	2	2
OG0000755	2	2	2	2	2
OG0000756	2	2	2	2	2
OG0000757	2	2	2	2	2
OG0000758	2	2	2	2	2
OG0000759	2	2	2	2	2
OG0000760	2	2	2	2	2
OG0000761	2	2	2	2	2
OG0000762	2	2	2	2	2
OG0000763	2	2	2	2	2
OG0000764	3	1	1	3	2
OG0000765	2	2	2	2	2
OG0000766	3	1	3	2	1
OG0000767	2	2	2	2	2
OG0000768	2	2	2	2	2
OG0000769	2	2	2	2	2
OG0000770	2	2	2	2	2
OG0000771	2	2	2	2	2
OG0000772	3	1	3	1	2
OG0000773	2	2	2	2	2
OG0000774	2	2	2	2	2
OG0000775	2	1	3	2	2
OG0000776	2	2	2	2	2
OG0000777	2	3	2	2	1
OG0000778	2	2	2	2	2
OG0000779	2	2	2	2	2
OG0000780	2	2	2	2	2
OG0000781	2	2	2	2	2
OG0000782	2	2	2	2	2
OG0000783	2	2	2	2	2
OG0000784	2	2	2	2	2
OG0000785	2	1	3	2	2
OG0000786	2	2	2	2	2
OG0000787	2	3	2	3	0
OG0000788	2	2	2	2	2
OG0000789	1	3	2	0	4
OG0000790	1	1	2	5	1
OG0000791	2	2	2	2	2
OG0000792	1	1	2	4	2
OG0000793	2	2	2	1	3
OG0000794	2	1	3	3	1
OG0000795	2	2	2	2	2
OG0000796	1	1	1	1	6
OG0000797	2	1	1	1	5
OG0000798	3	3	3	1	0
OG0000799	2	2	2	2	2
OG0000800	1	1	1	5	2
OG0000801	2	2	2	2	2
OG0000802	2	2	2	3	1
OG0000803	3	3	2	2	0
OG0000804	2	1	3	3	1
OG0000805	2	2	2	2	2
OG0000806	2	2	1	2	3
OG0000807	3	3	3	0	1
OG0000808	2	2	2	2	2
OG0000809	2	2	2	2	2
OG0000810	2	2	2	2	2
OG0000811	2	2	2	2	2
OG0000812	2	2	2	2	2
OG0000813	2	2	2	2	2
OG0000814	1	1	2	3	3
OG0000815	2	2	2	2	2
OG0000816	2	1	2	3	2
OG0000817	2	2	2	2	2
OG0000818	2	2	2	2	2
OG0000819	2	1	3	2	2
OG0000820	2	2	2	2	2
OG0000821	3	3	2	2	0
OG0000822	2	2	2	2	2
OG0000823	2	2	2	2	2
OG0000824	2	2	2	2	2
OG0000825	2	2	2	2	2
OG0000826	2	2	2	2	2
OG0000827	2	2	2	2	2
OG0000828	3	2	3	1	1
OG0000829	2	2	3	1	2
OG0000830	2	3	1	3	1
OG0000831	2	2	2	2	2
OG0000832	1	2	3	2	2
OG0000833	2	2	2	2	2
OG0000834	2	3	3	2	0
OG0000835	2	2	2	2	2
OG0000836	2	2	2	2	2
OG0000837	2	2	2	2	2
OG0000838	2	1	3	2	2
OG0000839	3	2	0	3	2
OG0000840	2	2	2	2	2
OG0000841	2	2	2	2	2
OG0000842	3	3	1	2	1
OG0000843	2	2	2	2	2
OG0000844	2	2	2	1	3
OG0000845	2	2	2	2	2
OG0000846	2	2	2	2	2
OG0000847	2	2	2	2	2
OG0000848	2	2	2	2	2
OG0000849	2	2	2	2	2
OG0000850	2	2	2	2	2
OG0000851	2	2	2	2	2
OG0000852	2	2	2	2	2
OG0000853	2	2	2	2	2
OG0000854	2	2	2	2	2
OG0000855	2	2	2	2	2
OG0000856	2	2	2	2	2
OG0000857	2	2	2	2	2
OG0000858	2	3	2	1	2
OG0000859	2	2	3	2	1
OG0000860	2	2	2	2	2
OG0000861	2	2	2	2	2
OG0000862	2	2	2	2	2
OG0000863	2	2	3	2	1
OG0000864	2	2	1	3	2
OG0000865	2	1	2	2	3
OG0000866	2	1	2	1	4
OG0000867	2	1	2	1	4
OG0000868	2	2	2	2	2
OG0000869	2	2	2	2	2
OG0000870	2	2	1	4	1
OG0000871	2	1	1	2	4
OG0000872	2	1	3	2	2
OG0000873	2	2	2	2	2
OG0000874	2	2	2	2	2
